State_Code,State_Name,County_Name,Population (2020),Area (mi2)
MS,Mississippi,Pearl River,56145,812
MS,Mississippi,Perry,11511,647
MS,Mississippi,Pike,40324,409
MS,Mississippi,Pontotoc,31184,497
MS,Mississippi,Prentiss,25008,415
MS,Mississippi,Quitman,6176,405
MS,Mississippi,Rankin,157031,775
MS,Mississippi,Scott,27990,609
MS,Mississippi,Sharkey,3800,428
MS,Mississippi,Simpson,25949,589
MS,Mississippi,Smith,14209,636
MS,Mississippi,Stone,18333,445
MS,Mississippi,Sunflower,25971,694
MS,Mississippi,Tallahatchie,12715,644
MS,Mississippi,Tate,28064,404
MS,Mississippi,Tippah,21815,458
MS,Mississippi,Tishomingo,18850,424
MS,Mississippi,Tunica,9782,455
MS,Mississippi,Union,27777,416
MS,Mississippi,Walthall,13884,404
MS,Mississippi,Warren,44722,587
MS,Mississippi,Washington,44922,724
MS,Mississippi,Wayne,19779,810
MS,Mississippi,Webster,9926,423
MS,Mississippi,Wilkinson,8587,677
MS,Mississippi,Winston,17714,607
MS,Mississippi,Yalobusha,12481,467
MS,Mississippi,Yazoo,26743,920
MO,Missouri,Adair,25314,568
MO,Missouri,Andrew,18135,435
MO,Missouri,Atchison,5305,545
MO,Missouri,Audrain,24962,693
MO,Missouri,Barry,34534,779
MO,Missouri,Barton,11637,594
MO,Missouri,Bates,16042,848
MO,Missouri,Benton,19394,706
MO,Missouri,Bollinger,10567,621
MO,Missouri,Boone,183610,685
MO,Missouri,Buchanan,84793,410
MO,Missouri,Butler,42130,698
MO,Missouri,Caldwell,8815,429
MO,Missouri,Callaway,44283,839
MO,Missouri,Camden,42745,655
MO,Missouri,Cape Girardeau,81710,579
MO,Missouri,Carroll,8495,695
MO,Missouri,Carter,5202,508
MO,Missouri,Cass,107824,699
MO,Missouri,Cedar,14188,476
MO,Missouri,Chariton,7408,756
MO,Missouri,Christian,88842,563
MO,Missouri,Clark,6634,507
MO,Missouri,Clay,253335,396
MO,Missouri,Clinton,21184,419
MO,Missouri,Cole,77279,392
MO,Missouri,Cooper,17103,565
MO,Missouri,Crawford,23056,743
MO,Missouri,Dade,7569,490
MO,Missouri,Dallas,17071,542
MO,Missouri,Daviess,8430,567
MO,Missouri,DeKalb,11029,424
MO,Missouri,Dent,14421,754
MO,Missouri,Douglas,11578,815
MO,Missouri,Dunklin,28283,546
MO,Missouri,Franklin,104682,922
MO,Missouri,Gasconade,14794,520
MO,Missouri,Gentry,6162,492
MO,Missouri,Greene,298915,675
MO,Missouri,Grundy,9808,436
MO,Missouri,Harrison,8157,725
MO,Missouri,Henry,21946,702
MO,Missouri,Hickory,8279,399
MO,Missouri,Holt,4223,462
MO,Missouri,Howard,10151,466
MO,Missouri,Howell,39750,928
MO,Missouri,Iron,9537,551
MO,Missouri,Jackson,717204,605
MO,Missouri,Jasper,122761,640
MO,Missouri,Jefferson,226739,657
MO,Missouri,Johnson,54013,831
MO,Missouri,Knox,3744,506
MO,Missouri,Laclede,36039,766
MO,Missouri,Lafayette,32984,629
MO,Missouri,Lawrence,38001,613
MO,Missouri,Lewis,10032,505
MO,Missouri,Lincoln,59574,630
MO,Missouri,Linn,11874,620
MO,Missouri,Livingston,14557,535
MO,Missouri,Macon,15209,497
MO,Missouri,Madison,12626,528
MO,Missouri,Maries,8432,438
MO,Missouri,Marion,28525,540
MO,Missouri,McDonald,23303,804
MO,Missouri,Mercer,3538,454
MO,Missouri,Miller,24722,592
MO,Missouri,Mississippi,12577,413
MO,Missouri,Moniteau,15473,417
MO,Missouri,Monroe,8666,646
MO,Missouri,Montgomery,11322,539
MO,Missouri,Morgan,21006,598
MO,Missouri,New Madrid,16434,678
MO,Missouri,Newton,58648,626
MO,Missouri,Nodaway,21241,877
MO,Missouri,Oregon,8635,792
MO,Missouri,Osage,13274,606
MO,Missouri,Ozark,8553,747
MO,Missouri,Pemiscot,15661,493
MO,Missouri,Perry,18956,475
MO,Missouri,Pettis,42980,685
MO,Missouri,Phelps,44638,673
MO,Missouri,Pike,17587,673
MO,Missouri,Platte,106718,420
MO,Missouri,Polk,31519,637
MO,Missouri,Pulaski,53955,547
MO,Missouri,Putnam,4681,518
MO,Missouri,Ralls,10355,471
MO,Missouri,Randolph,24716,482
MO,Missouri,Ray,23158,570
MO,Missouri,Reynolds,6096,811
MO,Missouri,Ripley,10679,630
MO,Missouri,St. Charles,405262,593
MO,Missouri,St. Clair,9284,677
MO,Missouri,St. Francois,66922,508
MO,Missouri,St. Louis,1004125,508
MO,Missouri,Ste. Genevieve,18479,502
MO,Missouri,Saline,23333,756
MO,Missouri,Schuyler,4032,308
MO,Missouri,Scotland,4716,438
MO,Missouri,Scott,38059,421
MO,Missouri,Shannon,7031,1004
MO,Missouri,Shelby,6103,501
MO,Missouri,Stoddard,28672,827
MO,Missouri,Stone,31076,463
MO,Missouri,Sullivan,5999,651
MO,Missouri,Taney,56066,632
MO,Missouri,Texas,24487,1179
MO,Missouri,Vernon,19707,834
MO,Missouri,Warren,35532,432
MO,Missouri,Washington,23514,760
MO,Missouri,Wayne,10974,761
MO,Missouri,Webster,39085,593
MO,Missouri,Worth,1973,266
MO,Missouri,Wright,18188,682
MO,Missouri,"St. Louis, City of",301578,61.9
MT,Montana,Beaverhead,9371,5543
MT,Montana,Big Horn,13124,4995
MT,Montana,Blaine,7044,4226
MT,Montana,Broadwater,6774,1192
MT,Montana,Carbon,10473,2048
MT,Montana,Carter,1415,3340
MT,Montana,Cascade,84414,2698
MT,Montana,Chouteau,5895,3973
MT,Montana,Custer,11867,3783
MT,Montana,Daniels,1661,1426
MT,Montana,Dawson,8940,2373
MT,Montana,Deer Lodge,9421,737
MT,Montana,Fallon,3049,1620
MT,Montana,Fergus,11446,4339
MT,Montana,Flathead,104357,5099
MT,Montana,Gallatin,118960,2507
MT,Montana,Garfield,1173,4668
MT,Montana,Glacier,13778,2995
MT,Montana,Golden Valley,823,1175
MT,Montana,Granite,3309,1728
MT,Montana,Hill,16309,2896
MT,Montana,Jefferson,12085,1657
MT,Montana,Judith Basin,2023,1870
MT,Montana,Lake,31134,1490
MT,Montana,Lewis and Clark,70973,3461
MT,Montana,Liberty,1959,1430
MT,Montana,Lincoln,19677,3613
MT,Montana,Madison,8623,2643
MT,Montana,McCone,1729,3587
MT,Montana,Meagher,1927,2392
MT,Montana,Mineral,4535,1220
MT,Montana,Missoula,117922,2598
MT,Montana,Musselshell,4730,1867
MT,Montana,Park,17191,2656
MT,Montana,Petroleum,496,1654
MT,Montana,Phillips,4217,5140
MT,Montana,Pondera,5898,1625
MT,Montana,Powder River,1694,3297
MT,Montana,Powell,6946,2326
MT,Montana,Prairie,1088,1737
MT,Montana,Ravalli,44174,2394
MT,Montana,Richland,11491,2084
MT,Montana,Roosevelt,10794,2356
MT,Montana,Rosebud,8329,5012
MT,Montana,Sanders,12400,2762
MT,Montana,Sheridan,3539,1677
MT,Montana,Silver Bow,35133,718
MT,Montana,Stillwater,8963,1795
MT,Montana,Sweet Grass,3678,1855
MT,Montana,Teton,6226,2273
MT,Montana,Toole,4971,1911
MT,Montana,Treasure,762,979
MT,Montana,Valley,7578,4921
MT,Montana,Wheatland,2069,1423
MT,Montana,Wibaux,937,889
MT,Montana,Yellowstone,164731,2635
NE,Nebraska,Adams,31205,563
NE,Nebraska,Antelope,6295,857
NE,Nebraska,Arthur,434,715
NE,Nebraska,Banner,674,746
NE,Nebraska,Blaine,431,711
NE,Nebraska,Boone,5379,687
NE,Nebraska,Box Butte,10842,1075
NE,Nebraska,Boyd,1810,540
NE,Nebraska,Brown,2903,1221
NE,Nebraska,Buffalo,50084,968
NE,Nebraska,Burt,6722,493
NE,Nebraska,Butler,8369,584
NE,Nebraska,Cass,26598,559
NE,Nebraska,Cedar,8380,740
NE,Nebraska,Chase,3893,894
NE,Nebraska,Cherry,5455,5961
NE,Nebraska,Cheyenne,9468,1196
NE,Nebraska,Clay,6104,573
NE,Nebraska,Colfax,10582,413
NE,Nebraska,Cuming,9013,572
NE,Nebraska,Custer,10545,2579
NE,Nebraska,Dakota,21582,264
NE,Nebraska,Dawes,8199,1396
NE,Nebraska,Dawson,24111,1013
NE,Nebraska,Deuel,1838,440
NE,Nebraska,Dixon,5606,476
NE,Nebraska,Dodge,37167,534
NE,Nebraska,Douglas,584526,331
NE,Nebraska,Dundy,1654,920
NE,Nebraska,Fillmore,5551,576
NE,Nebraska,Franklin,2889,576
NE,Nebraska,Frontier,2519,975
NE,Nebraska,Furnas,4636,718
NE,Nebraska,Gage,21704,855
NE,Nebraska,Garden,1874,1705
NE,Nebraska,Garfield,1813,570
NE,Nebraska,Gosper,1893,458
NE,Nebraska,Grant,611,776
NE,Nebraska,Greeley,2188,570
NE,Nebraska,Hall,62895,546
NE,Nebraska,Hamilton,9429,544
NE,Nebraska,Harlan,3073,553
NE,Nebraska,Hayes,856,713
NE,Nebraska,Hitchcock,2616,710
NE,Nebraska,Holt,10127,2413
NE,Nebraska,Hooker,711,721
NE,Nebraska,Howard,6475,570
NE,Nebraska,Jefferson,7240,573
NE,Nebraska,Johnson,5290,376
NE,Nebraska,Kearney,6688,516
NE,Nebraska,Keith,8335,1061
NE,Nebraska,Keya Paha,769,773
NE,Nebraska,Kimball,3434,952
NE,Nebraska,Knox,8391,1108
NE,Nebraska,Lancaster,322608,839
NE,Nebraska,Lincoln,34676,2564
NE,Nebraska,Logan,716,571
NE,Nebraska,Loup,607,570
NE,Nebraska,Madison,35585,859
NE,Nebraska,McPherson,399,573
NE,Nebraska,Merrick,7668,485
NE,Nebraska,Morrill,4555,1424
NE,Nebraska,Nance,3380,441
NE,Nebraska,Nemaha,7074,409
NE,Nebraska,Nuckolls,4095,575
NE,Nebraska,Otoe,15912,616
NE,Nebraska,Pawnee,2544,432
NE,Nebraska,Perkins,2858,883
NE,Nebraska,Phelps,8968,540
NE,Nebraska,Pierce,7317,574
NE,Nebraska,Platte,34296,678
NE,Nebraska,Polk,5214,439
NE,Nebraska,Red Willow,10702,717
NE,Nebraska,Richardson,7871,554
NE,Nebraska,Rock,1262,1008
NE,Nebraska,Saline,14292,575
NE,Nebraska,Sarpy,190604,241
NE,Nebraska,Saunders,22278,754
NE,Nebraska,Scotts Bluff,36084,739
NE,Nebraska,Seward,17609,575
NE,Nebraska,Sheridan,5127,2441
NE,Nebraska,Sherman,2959,566
NE,Nebraska,Sioux,1135,1313
NE,Nebraska,Stanton,5842,430
NE,Nebraska,Thayer,5034,575
NE,Nebraska,Thomas,669,713
NE,Nebraska,Thurston,6773,394
NE,Nebraska,Valley,4059,568
NE,Nebraska,Washington,20865,390
NE,Nebraska,Wayne,9697,444
NE,Nebraska,Webster,3395,575
NE,Nebraska,Wheeler,774,575
NE,Nebraska,York,14125,576
NV,Nevada,Churchill,25516,4929
NV,Nevada,Clark,2265461,7911
NV,Nevada,Douglas,49488,710
NV,Nevada,Elko,53702,17182
NV,Nevada,Esmeralda,729,3589
NV,Nevada,Eureka,1855,4176
NV,Nevada,Humboldt,17285,9658
NV,Nevada,Lander,5734,5798
NV,Nevada,Lincoln,4499,10635
NV,Nevada,Lyon,59235,1994
NV,Nevada,Mineral,4554,3757
NV,Nevada,Nye,51591,18147
NV,Nevada,Pershing,6650,6009
NV,Nevada,Storey,4104,264
NV,Nevada,Washoe,486492,6342
NV,Nevada,White Pine,9080,8877
NV,Nevada,Carson City,58639,144
NH,New Hampshire,Belknap,63705,401
NH,New Hampshire,Carroll,50107,934
NH,New Hampshire,Cheshire,76458,708
NH,New Hampshire,Coos,31268,1801
NH,New Hampshire,Grafton,91118,1714
NH,New Hampshire,Hillsborough,422937,876
NH,New Hampshire,Merrimack,153808,934
NH,New Hampshire,Rockingham,314176,695
NH,New Hampshire,Strafford,130889,369
NH,New Hampshire,Sullivan,43063,537
NJ,New Jersey,Atlantic,274534,561
NJ,New Jersey,Bergen,955732,234
NJ,New Jersey,Burlington,461860,805
NJ,New Jersey,Camden,523485,222
NJ,New Jersey,Cape May,95263,255
NJ,New Jersey,Cumberland,154152,489
NJ,New Jersey,Essex,863728,126
NJ,New Jersey,Gloucester,302294,325
NJ,New Jersey,Hudson,724854,47
NJ,New Jersey,Hunterdon,128947,430
NJ,New Jersey,Mercer,387340,226
NJ,New Jersey,Middlesex,863162,311
NJ,New Jersey,Monmouth,643615,472
NJ,New Jersey,Morris,509285,469
NJ,New Jersey,Ocean,637229,636
NJ,New Jersey,Passaic,524118,185
NJ,New Jersey,Salem,64837,338
NJ,New Jersey,Somerset,345361,305
NJ,New Jersey,Sussex,144221,521
NJ,New Jersey,Union,575345,103
NJ,New Jersey,Warren,109632,358
NM,New Mexico,Bernalillo,676444,1166
NM,New Mexico,Catron,3579,6928
NM,New Mexico,Chaves,65157,6071
NM,New Mexico,Cibola,27172,4540
NM,New Mexico,Colfax,12387,3757
NM,New Mexico,Curry,48430,1406
NM,New Mexico,De Baca,1698,2325
NM,New Mexico,Doña Ana,219561,3807
NM,New Mexico,Eddy,62314,4182
NM,New Mexico,Grant,28185,3966
NM,New Mexico,Guadalupe,4452,3031
NM,New Mexico,Harding,657,2126
NM,New Mexico,Hidalgo,4178,3446
NM,New Mexico,Lea,74455,4393
NM,New Mexico,Lincoln,20269,4831
NM,New Mexico,Los Alamos,19419,109
NM,New Mexico,Luna,25427,2965
NM,New Mexico,McKinley,72902,5449
NM,New Mexico,Mora,4189,1931
NM,New Mexico,Otero,67839,6627
NM,New Mexico,Quay,8746,2855
NM,New Mexico,Rio Arriba,40363,5858
NM,New Mexico,Roosevelt,19191,2449
NM,New Mexico,San Juan,121661,5514
NM,New Mexico,San Miguel,27201,4717
NM,New Mexico,Sandoval,148834,3710
NM,New Mexico,Santa Fe,154823,1909
NM,New Mexico,Sierra,11576,4180
NM,New Mexico,Socorro,16595,6647
NM,New Mexico,Taos,34489,2203
NM,New Mexico,Torrance,15045,3345
NM,New Mexico,Union,4079,3830
NM,New Mexico,Valencia,76205,1068
NY,New York,Albany,314848,533
NY,New York,Allegany,46456,1034
NY,New York,Bronx,1472654,57.43
NY,New York,Broome,198683,715
NY,New York,Cattaraugus,77042,1310
NY,New York,Cayuga,76248,864
NY,New York,Chautauqua,127657,1500
NY,New York,Chemung,84148,410.81
NY,New York,Chenango,47220,898.95
NY,New York,Clinton,79843,1118
NY,New York,Columbia,61570,648
NY,New York,Cortland,46809,502
NY,New York,Delaware,44308,1468
NY,New York,Dutchess,295911,825
NY,New York,Erie,954236,1227
NY,New York,Essex,37381,1916
NY,New York,Franklin,47555,1697
NY,New York,Fulton,53324,533
NY,New York,Genesee,58388,495
NY,New York,Greene,47931,658
NY,New York,Hamilton,5107,1808
NY,New York,Herkimer,60139,1458
NY,New York,Jefferson,116721,1857
NY,New York,Kings,2736074,96.9
NY,New York,Lewis,26582,1290
NY,New York,Livingston,61834,640
NY,New York,Madison,68016,662
NY,New York,Monroe,759443,1366
NY,New York,Montgomery,49532,410
NY,New York,Nassau,1395774,453
NY,New York,New York,1694251,33.77
NY,New York,Niagara,212666,1140
NY,New York,Oneida,232125,1213
NY,New York,Onondaga,476516,806
NY,New York,Ontario,112458,662
NY,New York,Orange,401310,839
NY,New York,Orleans,40343,817
NY,New York,Oswego,117525,1312
NY,New York,Otsego,58524,1003
NY,New York,Putnam,97668,246
NY,New York,Queens,2405464,178.28
NY,New York,Rensselaer,161130,665
NY,New York,Richmond,495747,102.5
NY,New York,Rockland,338329,199
NY,New York,St. Lawrence,108505,2821
NY,New York,Saratoga,235509,844
NY,New York,Schenectady,158061,210
NY,New York,Schoharie,29714,626
NY,New York,Schuyler,17898,342
NY,New York,Seneca,33814,325
NY,New York,Steuben,93584,1404
NY,New York,Suffolk,1525920,2373
NY,New York,Sullivan,78624,997
NY,New York,Tioga,48455,523
NY,New York,Tompkins,105740,476
NY,New York,Ulster,181851,1161
NY,New York,Warren,65737,870
NY,New York,Washington,61302,846
NY,New York,Wayne,91283,1384
NY,New York,Westchester,1004457,500
NY,New York,Wyoming,40531,596
NY,New York,Yates,24774,376
NC,North Carolina,Alamance,171415,435
NC,North Carolina,Alexander,36444,263
NC,North Carolina,Alleghany,10888,236
NC,North Carolina,Anson,22055,537
NC,North Carolina,Ashe,26577,427
NC,North Carolina,Avery,17806,247
NC,North Carolina,Beaufort,44652,959
NC,North Carolina,Bertie,17934,741
NC,North Carolina,Bladen,29606,887
NC,North Carolina,Brunswick,136693,860
NC,North Carolina,Buncombe,269452,660
NC,North Carolina,Burke,87570,515
NC,North Carolina,Cabarrus,225804,365
NC,North Carolina,Caldwell,80652,474
NC,North Carolina,Camden,10355,306
NC,North Carolina,Carteret,67686,1341
NC,North Carolina,Caswell,22736,428
NC,North Carolina,Catawba,160610,414
NC,North Carolina,Chatham,76285,709
NC,North Carolina,Cherokee,28774,497
NC,North Carolina,Chowan,13708,233
NC,North Carolina,Clay,11089,221
NC,North Carolina,Cleveland,99519,469
NC,North Carolina,Columbus,50623,954
NC,North Carolina,Craven,100720,774
NC,North Carolina,Cumberland,334728,658
NC,North Carolina,Currituck,28100,526
NC,North Carolina,Dare,36915,1562
NC,North Carolina,Davidson,168930,567
NC,North Carolina,Davie,42712,267
NC,North Carolina,Duplin,48715,819
NC,North Carolina,Durham,324833,298
NC,North Carolina,Edgecombe,48900,507
NC,North Carolina,Forsyth,382590,413
NC,North Carolina,Franklin,68573,495
NC,North Carolina,Gaston,227943,364
NC,North Carolina,Gates,10478,346
NC,North Carolina,Graham,8030,302
NC,North Carolina,Granville,60992,537
NC,North Carolina,Greene,20451,266
NC,North Carolina,Guilford,541299,658
NC,North Carolina,Halifax,48622,731
NC,North Carolina,Harnett,133568,601
NC,North Carolina,Haywood,62089,555
NC,North Carolina,Henderson,116281,375
NC,North Carolina,Hertford,21552,360
NC,North Carolina,Hoke,52082,392
NC,North Carolina,Hyde,4589,1424
NC,North Carolina,Iredell,186693,597
NC,North Carolina,Jackson,43109,494
NC,North Carolina,Johnston,215999,796
NC,North Carolina,Jones,9172,473
NC,North Carolina,Lee,63285,259
NC,North Carolina,Lenoir,55122,402
NC,North Carolina,Lincoln,86810,307
NC,North Carolina,Macon,37014,452
NC,North Carolina,Madison,21193,461
NC,North Carolina,Martin,22031,446
NC,North Carolina,McDowell,44578,519
NC,North Carolina,Mecklenburg,1115482,546
NC,North Carolina,Mitchell,14903,222
NC,North Carolina,Montgomery,25751,502
NC,North Carolina,Moore,99727,706
NC,North Carolina,Nash,94970,543
NC,North Carolina,New Hanover,225702,328
NC,North Carolina,Northampton,17471,551
NC,North Carolina,Onslow,204576,909
NC,North Carolina,Orange,148696,401
NC,North Carolina,Pamlico,12276,566
NC,North Carolina,Pasquotank,40568,289
NC,North Carolina,Pender,60203,933
NC,North Carolina,Perquimans,13005,329
NC,North Carolina,Person,39097,404
NC,North Carolina,Pitt,170243,655
NC,North Carolina,Polk,19328,239
NC,North Carolina,Randolph,144171,790
NC,North Carolina,Richmond,42946,480
NC,North Carolina,Robeson,116530,951
NC,North Carolina,Rockingham,91096,572
NC,North Carolina,Rowan,146875,524
NC,North Carolina,Rutherford,64444,566
NC,North Carolina,Sampson,59036,947
NC,North Carolina,Scotland,34174,321
NC,North Carolina,Stanly,62504,404
NC,North Carolina,Stokes,44520,456
NC,North Carolina,Surry,71359,538
NC,North Carolina,Swain,14117,541
NC,North Carolina,Transylvania,32986,381
NC,North Carolina,Tyrrell,3245,600
NC,North Carolina,Union,238267,640
NC,North Carolina,Vance,42578,270
NC,North Carolina,Wake,1129410,857
NC,North Carolina,Warren,18642,444
NC,North Carolina,Washington,11003,424
NC,North Carolina,Watauga,54086,313
NC,North Carolina,Wayne,117333,557
NC,North Carolina,Wilkes,65969,760
NC,North Carolina,Wilson,78784,374
NC,North Carolina,Yadkin,37214,337
NC,North Carolina,Yancey,18470,313
ND,North Dakota,Adams,2200,988
ND,North Dakota,Barnes,10853,1492
ND,North Dakota,Benson,5964,1389
ND,North Dakota,Billings,945,1152
ND,North Dakota,Bottineau,6379,1669
ND,North Dakota,Bowman,2993,1162
ND,North Dakota,Burke,2201,1104
ND,North Dakota,Burleigh,98458,1633
ND,North Dakota,Cass,184525,1766
ND,North Dakota,Cavalier,3704,1489
ND,North Dakota,Dickey,4999,1131
ND,North Dakota,Divide,2195,1259
ND,North Dakota,Dunn,4095,2010
ND,North Dakota,Eddy,2347,632
ND,North Dakota,Emmons,3301,1510
ND,North Dakota,Foster,3397,635
ND,North Dakota,Golden Valley,1736,1002
ND,North Dakota,Grand Forks,73170,1438
ND,North Dakota,Grant,2301,1660
ND,North Dakota,Griggs,2306,708
ND,North Dakota,Hettinger,2489,1132
ND,North Dakota,Kidder,2394,1352
ND,North Dakota,LaMoure,4093,1147
ND,North Dakota,Logan,1876,993
ND,North Dakota,McHenry,5345,1874
ND,North Dakota,McIntosh,2530,975
ND,North Dakota,McKenzie,14704,2742
ND,North Dakota,McLean,9771,2110
ND,North Dakota,Mercer,8350,1045
ND,North Dakota,Morton,33291,1926
ND,North Dakota,Mountrail,9809,1824
ND,North Dakota,Nelson,3015,982
ND,North Dakota,Oliver,1877,724
ND,North Dakota,Pembina,6844,1119
ND,North Dakota,Pierce,3990,1018
ND,North Dakota,Ramsey,11605,1186
ND,North Dakota,Ransom,5703,863
ND,North Dakota,Renville,2282,875
ND,North Dakota,Richland,16529,1437
ND,North Dakota,Rolette,12187,902
ND,North Dakota,Sargent,3862,859
ND,North Dakota,Sheridan,1265,972
ND,North Dakota,Sioux,3898,1094
ND,North Dakota,Slope,706,1218
ND,North Dakota,Stark,33646,1338
ND,North Dakota,Steele,1798,712
ND,North Dakota,Stutsman,21593,2222
ND,North Dakota,Towner,2162,1025
ND,North Dakota,Traill,7997,862
ND,North Dakota,Walsh,10563,1282
ND,North Dakota,Ward,69919,2013
ND,North Dakota,Wells,3982,1271
ND,North Dakota,Williams,40950,2071
MP,Northern Mariana Islands,Northern Islands,0,59.75
MP,Northern Mariana Islands,Rota,2477,32.97
MP,Northern Mariana Islands,Saipan,48220,44.55
MP,Northern Mariana Islands,Tinian,3136,39
OH,Ohio,Adams,27477,583.91
OH,Ohio,Allen,102206,404.43
OH,Ohio,Ashland,52447,424.37
OH,Ohio,Ashtabula,97574,702.44
OH,Ohio,Athens,62431,506.76
OH,Ohio,Auglaize,46422,401.25
OH,Ohio,Belmont,66497,537.35
OH,Ohio,Brown,43676,491.76
OH,Ohio,Butler,390357,467.27
OH,Ohio,Carroll,26721,394.67
OH,Ohio,Champaign,38714,428.56
OH,Ohio,Clark,136001,399.86
OH,Ohio,Clermont,208601,451.99
OH,Ohio,Clinton,42018,410.88
OH,Ohio,Columbiana,101877,532.46
OH,Ohio,Coshocton,36612,564.07
OH,Ohio,Crawford,42025,402.11
OH,Ohio,Cuyahoga,1264817,458.49
OH,Ohio,Darke,51881,599.8
OH,Ohio,Defiance,38286,411.16
OH,Ohio,Delaware,214124,442.41
OH,Ohio,Erie,75622,254.88
OH,Ohio,Fairfield,158921,505.11
OH,Ohio,Fayette,28951,406.58
OH,Ohio,Franklin,1323807,539.87
OH,Ohio,Fulton,42713,406.78
OH,Ohio,Gallia,29220,468.78
OH,Ohio,Geauga,95397,403.66
OH,Ohio,Greene,167966,414.88
OH,Ohio,Guernsey,38438,521.9
OH,Ohio,Hamilton,830639,407.36
OH,Ohio,Hancock,74920,531.35
OH,Ohio,Hardin,30696,470.29
OH,Ohio,Harrison,14483,403.53
OH,Ohio,Henry,27662,416.5
OH,Ohio,Highland,43317,553.28
OH,Ohio,Hocking,28050,422.75
OH,Ohio,Holmes,44223,422.99
OH,Ohio,Huron,58565,429.69
OH,Ohio,Jackson,32653,420.28
OH,Ohio,Jefferson,65249,409.61
OH,Ohio,Knox,62721,527.12
OH,Ohio,Lake,232603,228.21
OH,Ohio,Lawrence,58240,454.96
OH,Ohio,Licking,178519,686.5
OH,Ohio,Logan,46150,458.44
OH,Ohio,Lorain,312964,492.5
OH,Ohio,Lucas,431279,340.46
OH,Ohio,Madison,43824,465.44
OH,Ohio,Mahoning,228614,415.25
OH,Ohio,Marion,65359,403.84
OH,Ohio,Medina,182470,423
OH,Ohio,Meigs,22210,429.42
OH,Ohio,Mercer,42528,463.27
OH,Ohio,Miami,108774,407.04
OH,Ohio,Monroe,13385,455.54
OH,Ohio,Montgomery,537309,461.68
OH,Ohio,Morgan,13802,417.66
OH,Ohio,Morrow,34950,406.22
OH,Ohio,Muskingum,86410,664.63
OH,Ohio,Noble,14115,399
OH,Ohio,Ottawa,40364,254.95
OH,Ohio,Paulding,18806,416.26
OH,Ohio,Perry,35408,409.78
OH,Ohio,Pickaway,58539,501.91
OH,Ohio,Pike,27088,441.49
OH,Ohio,Portage,161791,492.39
OH,Ohio,Preble,40999,424.8
OH,Ohio,Putnam,34451,483.87
OH,Ohio,Richland,124936,496.88
OH,Ohio,Ross,77093,688.41
OH,Ohio,Sandusky,58896,409.18
OH,Ohio,Scioto,74008,612.27
OH,Ohio,Seneca,55069,550.59
OH,Ohio,Shelby,48230,409.27
OH,Ohio,Stark,374853,576.14
OH,Ohio,Summit,540428,419.38
OH,Ohio,Trumbull,201977,616.48
OH,Ohio,Tuscarawas,93263,567.58
OH,Ohio,Union,62784,436.65
OH,Ohio,Van Wert,28931,410.09
OH,Ohio,Vinton,12800,414.08
OH,Ohio,Warren,242337,399.63
OH,Ohio,Washington,59771,635.15
OH,Ohio,Wayne,116894,555.36
OH,Ohio,Williams,37102,421.74
OH,Ohio,Wood,132248,617.32
OH,Ohio,Wyandot,21900,405.61
OK,Oklahoma,Adair,19495,576
OK,Oklahoma,Alfalfa,5699,867
OK,Oklahoma,Atoka,14143,978
OK,Oklahoma,Beaver,5049,1814
OK,Oklahoma,Beckham,22410,902
OK,Oklahoma,Blaine,8735,929
OK,Oklahoma,Bryan,46067,909
OK,Oklahoma,Caddo,26945,1278
OK,Oklahoma,Canadian,154405,900
OK,Oklahoma,Carter,48003,824
OK,Oklahoma,Cherokee,47078,751
OK,Oklahoma,Choctaw,14204,774
OK,Oklahoma,Cimarron,2296,1835
OK,Oklahoma,Cleveland,295528,536
OK,Oklahoma,Coal,5266,518
OK,Oklahoma,Comanche,121125,1069
OK,Oklahoma,Cotton,5527,637
OK,Oklahoma,Craig,14107,761
OK,Oklahoma,Creek,71754,956
OK,Oklahoma,Custer,28513,987
OK,Oklahoma,Delaware,40397,741
OK,Oklahoma,Dewey,4484,1000
OK,Oklahoma,Ellis,3749,1229
OK,Oklahoma,Garfield,62846,1058
OK,Oklahoma,Garvin,25656,809
OK,Oklahoma,Grady,54795,1101
OK,Oklahoma,Grant,4169,1001
OK,Oklahoma,Greer,5491,639
OK,Oklahoma,Harmon,2488,538
OK,Oklahoma,Harper,3272,1039
OK,Oklahoma,Haskell,11561,577
OK,Oklahoma,Hughes,13367,807
OK,Oklahoma,Jackson,24785,803
OK,Oklahoma,Jefferson,5337,759
OK,Oklahoma,Johnston,10272,645
OK,Oklahoma,Kay,43700,919
OK,Oklahoma,Kingfisher,15184,903
OK,Oklahoma,Kiowa,8509,1015
OK,Oklahoma,Latimer,9444,722
OK,Oklahoma,Le Flore,48129,1586
OK,Oklahoma,Lincoln,33458,959
OK,Oklahoma,Logan,49555,745
OK,Oklahoma,Love,10146,515
OK,Oklahoma,Major,7782,570
OK,Oklahoma,Marshall,15312,371
OK,Oklahoma,Mayes,39046,620
OK,Oklahoma,McClain,41662,957
OK,Oklahoma,McCurtain,30814,1850
OK,Oklahoma,McIntosh,18941,656
OK,Oklahoma,Murray,13904,418
OK,Oklahoma,Muskogee,66339,814
OK,Oklahoma,Noble,10924,732
OK,Oklahoma,Nowata,9320,565
OK,Oklahoma,Okfuskee,11310,625
OK,Oklahoma,Oklahoma,796292,709
